Links,Name,SKU,MPN,UPC,Price,Stock,Description,Additional Details,Path,Image URL
https://marineengineparts.com/mercury-marine-25-8m0214926-o-ring,Mercury Marine 25-8M0214926 O-Ring,MER258M0214926,8M0214926,678633180323,$2.79,10,"Mercury Marine 25-8M0214926 O-Ring.

Fits multiple applcations on Chrysler, Johnson/Evinrude, Mercury Marine, OMV, & Volvo Penta engines.

Features:

I.D.: 1.365"" (34.7mm)


Width: 0.135"" (3.4mm)","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    CHRYSLER/FORCE/US MARINE
25-33504

GLM
82200

JOHNSON/EVINRUDE
307239

MALLORY MARINE
9-76502

SIERRA MARINE
18-7170

OMC
307239
3852071

VOLVO PENTA
307239
3852071
2533504 

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  Volvo Penta  Cooling  Mercury Marine 25-8M0214926 O-Ring,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/30639/16006374/MER258M0214926__37803.1743108863.jpg?c=1
https://marineengineparts.com/dometic-ha5478-seastar-round-bezel-kit,Dometic HA5478 SeaStar Round Bezel Kit,TELHA5478,HA5478,731957899842,$171.69,,"Dometic HA5478 SeaStar Round Bezel Kit.

Round bezel kit fits standard SeaStar front mount helms only. Reduces SeaStar helm protrusion from the front of the dash by 3.75"".","
        

                
                    Brand
                    Dometic Marine
                

                
                    Cross Reference / Specs
                    SEASTAR SOLUTIONS
HA5417 

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Hydraulic Steering  Stern Drive & Inboard  Inboard Steering Accessories  Dometic HA5478 SeaStar Round Bezel Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26218/16015714/TELHA5478__86027.1743132398.jpg?c=1
https://marineengineparts.com/crusader-marine-20410-bushing-throttle-arm,Crusader Marine 20410 Bushing - Throttle Arm,CRU20410,20410,12345680826,$3.69,3,"Crusader Marine 20410 Bushing - Throttle Arm

CLEARANCE ITEM - FINAL SALE - NO RETURNS - NO WARRANTIES OR GUARANTEES EXPRESSED OR IMPLIED - BUYING AS IS - PLEASE CONTACT US WITH ANY QUESTIONS BEFORE PURCHASE","
        

                
                    Brand
                    Crusader Marine
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Clearance  Crusader Marine 20410 Bushing - Throttle Arm,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/29469/16016775/CRU20410__66740.1743134340.jpg?c=1
https://marineengineparts.com/mercury-marine-8m0181068-valve-idle-air,Mercury Marine 8M0181068 Valve-Idle Air,MER8M0181068,8M0181068,745061463844,$208.59,2,"Mercury Marine 8M0181068 Valve-Idle Air.

Valve Idle Air fits Mercury Marine MCM 3.0L MPI, V-6 & V-8 (305, 350 & 496 CID) MPI Engines With ECM 555 engines.

Features:

Does not include mounting gasket","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    MERUCRY MARINE
862998

SIERRA MARINE
18-7701

EMP
1300-36067
USE WITH:
866295A02 - IAC Adapter Kit
35-8M2001030 - Filter
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Engine Electrical  Mercury Marine 8M0181068 Valve-Idle Air,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18622/16007259/MER8M0181068__25053.1743112612.jpg?c=1
https://marineengineparts.com/racor-rk-15010b-kit-check-ball,"Racor RK 15010B Kit, Check Ball",RACRK15010B,62-RK15010B,706672006745,$72.49,1,"Racor RK 15010B Kit, Check Ball.

The RK 15010B kit replaces all previous checkballs and seals used in FE, FF, FG and MA 500 series turbine assemblies.

Features:

Includes: Checkball and Gasket


Filter Housing Series: 500(All)


Product Series: Turbine Housing parts","
        

                
                    Brand
                    Racor
                

                
                    Cross Reference / Specs
                    USE WITH:
500MA - 500 Series Turbine Filter Assembly
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Fuel  Racor Fuel Filters & Water Separators  Racor Diesel Filters & Water Separators  Turbine 500 Series Filters & Assemblies  Racor RK 15010B Kit, Check Ball",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/30542/16010576/RACRK15010B__34302.1743118790.jpg?c=1
https://marineengineparts.com/marine-power-457007-switch-oil-pressure,Marine Power 457007 Switch Oil Pressure,MP457007,MP457007,840080492483,$23.99,,"Marine Power 457007 oil pressure safety switch, 3-terminal. Recommended for use with an electric fuel pump because it will stop the pump should the engine stop without the ignition turned ""off"". It will also stop the engine if oil pressure is lost, thus saving costly engine damage. 1/8""-male pipe thread, 3-terminals. Replaces Federal Mogul Carter A68301.","
        

                
                    Brand
                    Marine Power
                

                
                    Cross Reference / Specs
                    98176 FMA68301 MP0303-017F3 GENOP72533 OP72533 BAR49-6007 49-6007


                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Gas Inboard Engine  Crusader  Fuel  Marine Power 457007 Switch Oil Pressure,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18641/16008823/MP457007__03628.1743115527.jpg?c=1
https://marineengineparts.com/dometic-hs5153-seastar-cylinder-seal-kit,Dometic HS5153 SeaStar Cylinder Seal Kit,TELHS5153,HS5153,731957806239,$58.29,1,"Dometic HS5153 SeaStar Cylinder Seal Kit.

Seal kit fits SeaStar HC530 and HC5371 side mount outboard hydraulic steering cylinders.","
        

                
                    Brand
                    Dometic Marine
                

                
                    Cross Reference / Specs
                    SEASTAR SOLUTIONS
HS5153
USE WITH:
HC5370 - SeaStar Cylinder
HC5371 - SeaStar Cylinder
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Hydraulic Steering  Stern Drive & Inboard  Seal Kits  Dometic HS5153 SeaStar Cylinder Seal Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26317/16016293/TELHS5153__18652.1743133440.jpg?c=1
https://marineengineparts.com/volvo-penta-marine-3852497-o-ring,Volvo Penta Marine 3852497 O-Ring,VOL3852497,3852497,12345680294,$3.59,6,"Volvo Penta Marine 3852497 O-Ring.

Power steering hydraulic line o-ring seal fits 3.0, 4.3, 5.0, 5.7, 5.8, and 7.4L (multiple models) gasoline engines.","
        

                
                    Brand
                    Volvo Penta
                

                
                    Cross Reference / Specs
                    USE WITH:
3850491 - Power Steering Pump
3888323 - Power Steering Pump
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Power Steering  Volvo Penta  Volvo Penta Marine 3852497 O-Ring,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26755/16017494/VOL3852497__40101.1743135331.jpg?c=1
https://marineengineparts.com/racor-r12t-fuel-filter-water-separator,Racor R12T Fuel Filter Water Separator,RACR12T,R12T,706672000194,$25.39 - $330.49,,"Racor R12T Fuel Filter Water Separator.

The R12 fuel filter/water separators are designed to be installed on the suction side of the fuel system with maximum flow capacities of 15 gallons per hour (GPH). The compact size versatility make the R12 series a very popular small filter for many applications.

Features:

Fits Racor Series - 120A, 120B, 140


Micron Rating: 10 micron


Includes Upper gasket - RK 10503 & Lower gasket - RK10012


Filters gasoline, diesel, and gasoline/oil blended fuels


Maximum Fow Rate: 15 GPH (57 LPH)


99% efficient Aquabloc® water repelling filter media


The lower the micron rating, the finer the filtration. Follow your engine manufacturer's recommendation for fuel filter micron rating.


S = Secondary/Final 2 micron (Brown)


T = Primary or Secondary/Final 10 micron (Blue)


P = Primary 30 micron (Red)","
        

                
                    Brand
                    Racor
                

                
                    Cross Reference / Specs
                    BALDWIN
BF1380

CARQUEST
86583

CHAMP
LFF8678

DONALDSON
P551745

FLEETGUARD
FS19802

FRAM
PS11281

HASTINGS
BF1380

LUBER-FINER
LFF8678

NAPA
3583

TORO
98-9764

WIX
33583
Application: Inboard
 Fits Racor Series: 120A, 120B, 140
 Filters gasoline, diesel, and gasoline/oil blended fuels
 Maximum Flow Rate: 15 GPH (57 LPH)
 Micron Rating: 10
 Maximum Working Pressure: 15 PSI (1.03 bar)
 Height: 2.5 in. (6.35 cm)
 Diameter: 3 in. (7.62 cm)
 Center Threads: M18 X 1.5
 Includes Upper gasket - RK 10503 &  Lower gasket - RK10012
 Water Removal Efficiency: 99%
 Operating Temperature -40o to +255oF (-40o to 124oC)
 Max. Fuel Temp.: 190Â°F (32Â°C)
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Generators  Westerbeke Generator  Racor R12T Fuel Filter Water Separator,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24758/16010563/RACR12T__53926.1743118758.jpg?c=1
https://marineengineparts.com/mercury-marine-8m0154270-elbow-assembly-port,Mercury Marine 8M0154270 Elbow Assembly Port,MER8M0154270,8M0154270,745061817494,$523.49,1,"Mercury Marine 8M0154270 Elbow Assembly Port.

**FOR NEWER CATALYTIC ENGINE APPLICATIONS ONLY**

Port side catalytic exhaust ""NO RISE"" elbow assembly fits 4.5L, 6.2L MPI, MIE 300, 350, Inboard and Sterndrive engines.

Features:

No Rise


Port Side


Includes standard and closed cooling gaskets


","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    MERCURY MARINE
8M0104207
8M0095694
879288A19
USE WITH:
8M0103773 - Manifold Assembly Exhaust
8M0103774 - Manifold Assembly Exhaust
8M0104214 - Manifold Assembly Exhaust
8M0104216 - Manifold Assembly Exhaust
27-8M2004414 - Gasket Standard Cooling
27-8M2004606 - Gasket Closed Cooling
10-668631 - .375-16 x 2.500 Screw
8M2003959 - Sensor Oxygen
8M885342002 - Sensor Tempature
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Exhaust Manifolds & Risers  Mercury Marine 8M0154270 Elbow Assembly Port,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23235/16007257/MER8M0154270__79963.1743112605.jpg?c=1
